STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,ACMC,ACMH,ACSC,ACSH,AWND,FMTM,PGTM,PRCP,PSUN,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF1,WDF2,WDF5,WDFG,WDFM,WESD,WSF1,WSF2,WSF5,WSFG,WSFM,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22,WV03,WV20
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1975-11-08,,80,,70,,,948,0.00,25,0.0,0.0,,70,52,156,,,,225,225,,,,,28.9,21.9,,,1,,,,,1,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1975-11-09,,70,,70,,,2342,0.15,34,0.0,0.0,,69,49,204,,,,180,225,,,,,34.4,25.1,1,1,,,,,,1,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1975-11-10,,60,,80,,,800,0.55,35,0.0,0.0,,64,44,210,,,,225,225,,,,,54.1,42.9,1,,1,,,,,1,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1975-11-11,,50,,80,,,12,0.00,56,0.0,0.0,,55,35,336,,,,225,180,,,,,17.2,13.0,,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1975-11-12,,70,,40,,,1836,0.00,67,0.0,0.0,,57,40,396,,,,270,270,,,,,32.2,23.0,,,,,,,,,,,,,,,1,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1975-11-13,,100,,100,,,2212,0.04,0,0.0,0.0,,42,33,0,,,,315,315,,,,,34.4,25.9,,,,,,,,1,,,,,,,1,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1975-11-14,,70,,50,,,618,0.00,46,0.0,0.0,,38,31,270,,,,315,315,,,,,32.2,23.9,,,,,,,,,,,,,,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1975-11-15,,30,,20,,,1512,0.00,84,0.0,0.0,,52,29,492,,,,225,225,,,,,33.3,25.1,,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1975-11-16,,20,,10,,,1254,0.00,93,0.0,0.0,,60,31,546,,,,180,225,,,,,16.1,10.1,1,,,,,,,1,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1975-11-17,,10,,20,,,1554,0.00,100,0.0,0.0,,66,37,582,,,,225,225,,,,,21.9,15.0,1,,,,,,,1,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1975-11-18,,10,,20,,,1530,0.00,78,0.0,0.0,,68,43,456,,,,225,225,,,,,18.3,12.1,1,,,,,,,1,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1975-11-19,,0,,0,,,1712,0.00,100,0.0,0.0,,64,33,582,,,,180,225,,,,,18.3,12.1,1,,,,,,,1,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1975-11-20,,60,,80,,,1730,0.22,40,0.0,0.0,,62,36,234,,,,135,180,,,,,35.6,25.9,1,,,,,,,1,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1975-11-21,,100,,100,,,1154,0.01,0,0.1,0.0,,44,35,0,,,,225,225,,,,,30.0,21.9,,,,,,,,,,,,,,,1,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1975-11-22,,30,,0,,,154,0.00,97,0.0,0.0,,42,30,558,,,,315,360,,,,,31.1,25.1,,,,,,,,,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1975-11-23,,20,,40,,,1600,0.00,67,0.0,0.0,,43,23,384,,,,270,270,,,,,12.8,8.1,,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1975-11-24,,100,,90,,,2242,0.07,34,0.7,0.0,,43,25,192,,,,90,90,,,,,18.3,12.1,1,,,,,,,1,,,,,,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1975-11-25,,100,,100,,,1812,0.09,0,0.5,0.0,,35,27,0,,,,315,315,,,,,30.0,21.9,1,,,,,,,,,,,,,,1,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1975-11-26,,100,,90,,,2154,0.06,0,0.6,0.0,,33,23,0,,,,90,90,,,,,24.2,17.0,1,,,,,1,,1,,,,,,,1,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1975-11-27,,100,,100,,,536,0.60,0,4.6,4.0,,35,32,0,,,,225,225,0.6,,,,36.7,29.1,1,,,,,,,1,,,,,,,1,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1975-11-28,,90,,90,,,242,0.00,4,0.0,2.0,,34,31,24,,,,248,225,,,,,21.9,15.0,1,,,,,,,1,,,,,,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1975-11-29,,100,,100,,,2318,0.38,0,0.0,1.0,,52,31,0,,,,180,180,,,,,33.3,25.1,1,,,,,,,1,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1975-11-30,,100,,100,,,1712,0.08,0,0.0,0.0,,62,35,0,,,,225,225,,,,,47.2,36.9,1,,,,,,,,,,,,,,1,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1975-12-01,,80,,60,,,36,0.00,38,0.0,0.0,,35,22,210,,,,225,225,,,,,44.7,38.0,,,,,,,,,,,,,,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1975-12-02,,90,,100,,,2054,0.01,0,0.1,0.0,,37,24,0,,,,270,315,,,,,33.3,23.9,,,,,,,,,,,,,,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1975-12-03,,60,,30,,,0,0.06,89,0.7,0.0,,33,20,498,,,,315,315,,,,,24.2,17.0,,,,,,,,,,,,,,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1975-12-04,,40,,40,,,1042,0.00,59,0.0,1.0,,43,26,330,,,,135,135,,,,,21.9,12.1,,,,,,,,,,,,,,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1975-12-05,,50,,40,,,2212,0.01,65,0.0,0.0,,58,30,360,,,,225,225,,,,,34.4,21.9,1,,,,,,,1,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1975-12-06,,70,,80,,,524,0.41,36,0.2,0.0,,58,26,198,,,,360,360,,,,,35.6,27.1,1,,,1,,,,,,,,,,,1,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1975-12-07,,70,,90,,,24,0.00,43,0.0,0.0,,36,21,240,,,,90,90,,,,,23.0,15.0,,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1975-12-08,,100,,90,,,2330,0.01,35,0.1,0.0,,39,27,192,,,,90,90,,,,,21.9,14.1,,,,,,,,,,,,,,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1975-12-09,,100,,100,,,1830,0.14,7,1.8,1.0,,36,30,36,,,,315,315,,,,,23.0,15.0,,,,,,,,1,,,,,,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1975-12-10,,80,,70,,,1842,0.09,61,0.9,0.0,,37,21,336,,,,225,225,,,,,26.4,17.9,,,,,,,,,,,,,,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1975-12-11,,100,,100,,,1912,0.34,0,4.0,1.0,,33,30,0,,,,90,90,0.3,,,,26.4,17.0,1,,,,,1,,,,,,,,,1,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1975-12-12,,100,,100,,,524,0.06,3,0.3,4.0,,34,31,18,,,,45,90,0.5,,,,27.5,19.0,1,,,,,1,,,,,,,,,1,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1975-12-13,,50,,50,,,1800,0.06,64,0.0,3.0,,58,33,354,,,,180,180,,,,,27.5,15.0,1,,,,,,,1,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1975-12-14,,70,,70,,,1236,0.25,53,0.0,0.0,,65,51,288,,,,225,225,,,,,44.7,31.1,,,,,,,,1,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1975-12-15,,100,,100,,,800,0.41,0,0.0,0.0,,56,30,0,,,,315,315,,,,,27.5,17.9,1,,,,,,,,,,,,,,1,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1975-12-16,,90,,100,,,1418,0.01,8,0.1,0.0,,34,27,42,,,,225,225,,,,,27.5,19.0,,,,,,,,,,,,,,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1975-12-17,,80,,100,,,1754,0.00,29,0.0,0.0,,31,15,156,,,,315,315,,,,,31.1,23.0,,,,,,,,,,,,,,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1975-12-18,,40,,50,,,1406,0.00,60,0.0,0.0,,19,9,324,,,,270,270,,,,,38.0,32.0,,,,,,,,,,,,,,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1975-12-19,,90,,100,,,1200,0.09,35,0.9,0.0,,24,8,192,,,,225,225,,,,,27.5,17.0,,,,,,,,,,,,,,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1975-12-20,,100,,100,,,2136,0.23,0,3.6,3.0,,34,21,0,,,,45,45,0.3,,,,36.7,27.1,1,,,,,,,1,,,,,,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1975-12-21,,40,,30,,,136,0.00,75,0.0,5.0,,27,6,408,,,,23,45,0.2,,,,33.3,25.1,,,,,,,,,,,,,,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1975-12-22,,70,,100,,,2212,0.00,3,0.0,3.0,,31,-2,18,,,,315,315,0.2,,,,23.0,16.1,,,,,,,,,,,,,,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1975-12-23,,40,,10,,,606,0.00,94,0.0,3.0,,31,3,510,,,,360,360,0.3,,,,33.3,23.0,,,,,,,,,,,,,,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1975-12-24,,80,,90,,,1318,0.00,64,0.0,3.0,,27,3,348,,,,180,180,0.1,,,,21.9,14.1,,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1975-12-25,,100,,100,,,2354,0.02,0,0.2,2.0,,31,25,0,,,,45,45,0.1,,,,19.5,13.0,1,,,,,,,1,,,,,,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1975-12-26,,100,,100,,,1554,0.46,0,6.3,6.0,,34,29,0,,,,360,360,0.6,,,,28.9,19.0,1,,,,,,,1,,,,,,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1975-12-27,,100,,90,,,0,0.01,46,0.1,8.0,,32,24,252,,,,315,315,0.5,,,,15.0,8.1,,,,,,,,,,,,,,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1975-12-28,,70,,90,,,648,0.00,8,0.0,7.0,,29,3,42,,,,315,315,0.5,,,,13.9,8.9,1,,,,,,,,,,,,,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1975-12-29,,60,,60,,,2354,0.13,59,0.5,7.0,,35,-5,324,,,,135,135,0.5,,,,12.8,8.1,1,1,,,,1,,,,,,,,,1,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1975-12-30,,100,,100,,,1212,0.20,0,0.0,6.0,,38,33,0,,,,225,225,0.8,,,,23.0,15.0,1,,,,,1,,,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1975-12-31,,100,,100,,,2330,0.00,0,0.0,4.0,,34,32,0,,,,360,45,0.8,,,,25.3,17.0,,,,,,,,1,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1976-01-01,,90,,100,,,1254,0.00,18,0.0,4.0,,34,26,96,,,,90,90,0.7,,,,21.9,16.1,,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1976-01-02,,100,,100,,,1742,0.02,0,0.0,3.0,,38,27,0,,,,225,225,0.7,,,,35.6,23.9,1,,,,,1,,1,,,,,,,1,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1976-01-03,,90,,90,,,1748,0.01,24,0.1,3.0,,34,12,132,,,,270,270,0.7,,,,38.0,34.0,,,,,,,,,,,,,,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1976-01-04,,60,,80,,,100,0.00,40,0.0,3.0,,19,7,222,,,,270,270,0.4,,,,31.1,21.9,,,,,,,,,,,,,,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1976-01-05,,30,,60,,,1300,0.00,96,0.0,3.0,,17,4,534,,,,225,225,0.6,,,,23.0,17.0,,,,,,,,,,,,,,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1976-01-06,,70,,90,,,1430,0.00,66,0.0,3.0,,34,11,366,,,,180,225,0.5,,,,25.3,21.0,,,,,,,,,,,,,,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1976-01-07,,100,,100,,,1806,0.21,20,1.9,4.0,,35,11,120,,,,360,360,0.9,,,,26.4,19.9,1,,,,,,,1,,,,,,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1976-01-08,,20,,10,,,2242,0.00,86,0.0,5.0,,14,-3,480,,,,225,225,0.7,,,,28.9,19.9,,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1976-01-09,,70,,50,,,1554,0.00,89,0.0,4.0,,11,-2,498,,,,225,225,0.4,,,,30.0,21.9,,,,,,,,,1,,,,,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1976-01-10,,80,,100,,,2118,0.05,70,0.4,3.0,,21,-2,390,,,,135,135,0.4,,,,23.0,16.1,,,,,,,,,,,,,,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1976-01-11,,100,,100,,,2212,0.15,0,1.4,5.0,,36,20,0,,,,315,315,0.6,,,,35.6,30.0,1,,,,,1,,,,,,,,,1,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1976-01-12,,90,,100,,,48,0.00,4,0.0,5.0,,28,21,24,,,,270,270,0.9,,,,28.9,19.9,,,,,,,,1,,,,,,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1976-01-13,,100,,100,,,2218,0.42,0,6.0,5.0,,32,24,0,,,,315,315,0.8,,,,34.4,27.1,1,1,,,,,,1,,,,,,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1976-01-14,,60,,40,,,442,0.00,15,0.0,10.0,,32,16,426,,,,315,270,1.3,,,,36.7,28.0,,,,,,,,,,,,,,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1976-01-15,,90,,90,,,2300,0.05,32,0.6,7.0,,31,4,180,,,,180,180,1.3,,,,30.0,21.0,,,,,,,,1,,,,,,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1976-01-16,,60,,70,,,930,0.03,41,0.3,6.0,,35,10,234,,,,315,315,1.5,,,,36.7,28.0,1,,,,,1,,,,,,,,,1,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1976-01-17,,0,,0,,,1454,0.00,100,0.0,6.0,,16,-3,570,,,,315,315,1.3,,,,25.3,17.0,,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1976-01-18,,0,,0,,,1524,0.00,100,0.0,5.0,,11,-18,570,,,,225,315,1.2,,,,15.0,10.1,,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1976-01-19,,90,,100,,,1806,0.02,12,0.2,5.0,,34,2,66,,,,225,225,1.2,,,,35.6,29.1,,,,,,,,,,,,,,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1976-01-20,,80,,80,,,18,0.00,34,0.0,4.0,,35,19,192,,,,270,270,1.0,,,,34.4,23.9,,,,,,,,,,,,,,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1976-01-21,,90,,90,,,1530,0.13,31,1.5,5.0,,25,16,180,,,,315,315,1.2,,,,41.4,32.0,,,,,,,,,1,,,,,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1976-01-22,,60,,80,,,406,0.00,44,0.0,5.0,,20,-1,252,,,,315,315,0.9,,,,27.5,17.9,,,,,,,,,,,,,,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1976-01-23,,100,,100,,,2100,0.04,0,0.6,6.0,,16,-1,0,,,,90,90,1.4,,,,26.4,17.9,1,,,,,,,,,,,,,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1976-01-24,,100,,100,,,12,0.01,2,0.1,6.0,,23,11,12,,,,45,45,1.3,,,,20.8,13.0,1,,,,,,,1,,,,,,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1976-01-25,,100,,100,,,1548,0.54,0,0.0,6.0,,44,14,0,,,,90,90,1.2,,,,36.7,27.1,1,,,1,,1,,1,,,,,,,1,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1976-01-26,,100,,100,,,124,0.08,2,0.0,5.0,,46,25,12,,,,180,180,1.2,,,,33.3,19.9,1,1,,,,1,,,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1976-01-27,,30,,50,,,1148,0.00,78,0.0,4.0,,25,5,462,,,,315,270,1.4,,,,21.9,16.1,1,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1976-01-28,,90,,80,,,2112,0.00,19,0.0,4.0,,33,6,114,,,,225,225,1.0,,,,32.2,23.0,,,,,,,,,,,,,,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1976-01-29,,90,,70,,,1118,0.00,30,0.0,4.0,,34,20,180,,,,315,315,1.0,,,,38.0,25.1,,,,,,,,,,,,,,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1976-01-30,,100,,90,,,1154,0.15,13,2.0,4.0,,27,20,78,,,,45,45,1.4,,,,20.8,16.1,1,,,,,,,1,,,,,,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1976-01-31,,90,,100,,,1518,0.00,10,0.0,6.0,,28,19,60,,,,225,225,1.4,,,,33.3,21.9,,,,,,,,1,,,,,,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1976-02-01,,70,,100,,,1324,0.10,8,1.0,6.0,,32,-4,48,,,,315,315,1.4,,,,47.2,38.0,1,,,,,,,,1,,,,,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1976-02-02,,20,,40,,,1454,0.00,67,0.0,7.0,,13,-12,408,,,,225,225,1.4,,,,26.4,19.0,,,,,,,,,,,,,,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1976-02-03,,50,,50,,,1324,0.00,76,0.0,6.0,,26,-9,462,,,,225,203,1.2,,,,17.2,13.0,,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1976-02-04,,80,,90,,,712,0.00,53,0.0,4.0,,29,19,318,,,,315,315,1.2,,,,33.3,25.1,,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1976-02-05,,100,,100,,,1636,0.14,0,1.6,3.0,,23,18,0,,,,45,45,1.2,,,,19.5,17.0,,,,,,,,,,,,,,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1976-02-06,,70,,70,,,1454,0.02,63,0.3,5.0,,22,9,384,,,,315,270,1.3,,,,27.5,21.9,,,,,,,,,,,,,,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1976-02-07,,50,,60,,,1936,0.00,63,0.0,5.0,,24,-1,384,,,,225,225,1.3,,,,43.6,33.1,,,,,,,,,,,,,,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1976-02-08,,70,,70,,,1412,0.00,35,0.0,4.0,,35,19,216,,,,315,225,1.2,,,,38.0,25.1,,,,,,,,,,,,,,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1976-02-09,,80,,80,,,1954,0.00,57,0.0,4.0,,38,10,354,,,,180,180,1.2,,,,28.9,21.9,,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1976-02-10,,90,,90,,,2218,0.00,47,0.0,3.0,,49,38,288,,,,270,315,0.9,,,,41.4,28.0,,,,,,,,1,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1976-02-11,,60,,60,,,1442,0.00,51,0.0,1.0,,40,26,324,,,,315,315,,,,,40.3,30.0,,,,,,,,1,,,,,,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1976-02-12,,90,,90,,,1430,0.00,36,0.0,0.0,,48,24,228,,,,225,225,,,,,42.5,31.1,,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1976-02-13,,90,,100,,,30,0.00,35,0.0,0.0,,49,28,222,,,,225,225,,,,,28.9,19.0,,,,,,,,1,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1976-02-14,,20,,0,,,1706,0.00,100,0.0,0.0,,39,20,630,,,,135,135,,,,,20.8,13.0,,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1976-02-15,,60,,60,,,1454,0.05,44,0.0,0.0,,64,31,282,,,,225,225,,,,,41.4,30.0,,,,,,,,1,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1976-02-16,,80,,100,,,12,1.00,0,0.0,0.0,,50,30,0,,,,315,315,,,,,34.4,23.9,1,1,1,,,,,1,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1976-02-17,,90,,90,,,354,0.00,9,0.0,0.0,,48,33,60,,,,315,270,,,,,46.1,34.9,1,1,,,,,,1,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1976-02-18,,100,,100,,,2006,0.41,7,0.0,0.0,,62,34,48,,,,270,270,,,,,42.5,32.0,1,1,1,,,,,1,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1976-02-19,,80,,90,,,136,0.01,23,0.0,0.0,,45,33,150,,,,270,315,,,,,32.2,23.0,1,,,,,,,1,,,,,,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1976-02-20,,50,,30,,,254,0.00,92,0.0,0.0,,50,27,594,,,,315,180,,,,,18.3,14.1,1,,,,,,,1,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1976-02-21,,100,,100,,,2042,0.77,0,0.0,0.0,,51,35,0,,,,315,90,,,,,24.2,19.9,1,,1,,,,,,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1976-02-22,,100,,100,,,112,0.17,15,2.0,2.0,,36,22,96,,,,360,360,0.2,,,,28.9,19.9,,,,,,,,,,,,,,,1,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1976-02-23,,40,,40,,,1806,0.00,99,0.0,2.0,,34,10,654,,,,225,225,0.2,,,,32.2,25.1,,,,,,,,,,,,,,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1976-02-24,,50,,90,,,1600,0.00,79,0.0,1.0,,59,33,522,,,,225,225,,,,,26.4,21.9,,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1976-02-25,,70,,70,,,1112,0.00,66,0.0,0.0,,65,45,438,,,,225,225,,,,,30.0,23.0,,,,,,,,,,,,,,,,,,,,,,
